Project_Name,Class_Name,Release_ID,Original_NSmells,Actual_Bugginess,Predicted_BPlus,Probability_BPlus_YES,Predicted_B,Probability_B_YES,Transition,Preventable_Actual_Buggy
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JType.java,7,4.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/status.xml,7,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathTrie.java,7,6.0000,NO,NO,0.07000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,7,6.0000,NO,NO,0.07000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,7,7.0000,YES,YES,0.99000000,YES,0.96000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,7,3.0000,NO,NO,0.01000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,7,6.0000,YES,YES,0.97000000,YES,0.95000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,7,8.0000,YES,YES,0.97000000,YES,0.90000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,7,13.0000,YES,YES,0.98000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java,7,15.0000,NO,NO,0.05000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryInputArchive.java,7,11.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,7,38.0000,NO,NO,0.04000000,NO,0.31000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,7,13.0000,NO,NO,0.04000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataNode.java,7,10.0000,NO,NO,0.17000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperOverview.html,7,7.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,7,16.0000,YES,YES,0.83000000,NO,0.43000000,YES_TO_NO,YES
ZOOKEEPER,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,7,12.0000,NO,NO,0.02000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperProgrammer.html,7,15.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/zk_dump_tree.py,7,10.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryOutputArchive.java,7,7.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,7,31.0000,NO,NO,0.05000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,7,3.0000,YES,YES,0.83000000,YES,0.81000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/WatchManager.java,7,4.0000,NO,NO,0.02000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperProgrammers.html,7,68.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,7,6.0000,NO,NO,0.01000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,7,13.0000,NO,NO,0.18000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,7,2.0000,NO,NO,0.04000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,7,1.0000,YES,YES,0.79000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,7,9.0000,NO,NO,0.24000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,7,3.0000,NO,NO,0.01000000,NO,0.14000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,7,20.0000,NO,NO,0.02000000,NO,0.28000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooDefs.java,7,28.0000,NO,NO,0.01000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,7,7.0000,NO,NO,0.03000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,7,2.0000,YES,YES,0.68000000,YES,0.54000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,7,4.0000,YES,YES,0.98000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,7,14.0000,YES,YES,1.00000000,YES,0.99000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordReader.java,7,9.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,7,15.0000,YES,YES,0.84000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,7,7.0000,NO,NO,0.06000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,7,5.0000,YES,YES,0.82000000,YES,0.76000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,7,1.0000,NO,NO,0.04000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,7,8.0000,NO,NO,0.01000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,7,47.0000,YES,YES,0.99000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,7,13.0000,NO,NO,0.01000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/Request.java,7,9.0000,YES,YES,0.91000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/KeeperException.java,7,75.0000,YES,YES,0.86000000,YES,0.81000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,7,32.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlOutputArchive.java,7,9.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,7,2.0000,NO,NO,0.07000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,7,8.0000,NO,NO,0.01000000,NO,0.29000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/WatchedEvent.java,7,2.0000,YES,YES,0.63000000,NO,0.36000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/Profiler.java,7,1.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JBuffer.java,7,3.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/CreateMode.java,7,1.0000,NO,NO,0.01000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/skinconf.xml,7,6.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,7,16.0000,NO,NO,0.01000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,7,2.0000,YES,YES,0.75000000,YES,0.69000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,7,1.0000,NO,NO,0.08000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,7,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,7,11.0000,YES,YES,0.93000000,YES,0.83000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,7,10.0000,YES,YES,0.98000000,YES,0.89000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperOver.html,7,35.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/ParseException.java,7,15.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/AsyncCallback.java,7,1.0000,NO,NO,0.08000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,7,2.0000,NO,NO,0.05000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,7,4.0000,YES,YES,0.67000000,YES,0.62000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,7,8.0000,YES,YES,0.85000000,YES,0.59000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BookieException.java,7,7.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/OutputArchive.java,7,7.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,7,1.0000,YES,YES,0.84000000,YES,0.81000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperObservers.html,7,7.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JVector.java,7,9.0000,NO,NO,0.01000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,7,15.0000,YES,YES,0.99000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,7,2.0000,NO,NO,0.00000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFloat.java,7,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/javaExample.html,7,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,7,40.0000,YES,YES,0.98000000,YES,0.96000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvInputArchive.java,7,14.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,7,9.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,7,24.0000,NO,NO,0.04000000,NO,0.26000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ServerAdminClient.java,7,17.0000,NO,NO,0.00000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,7,1.0000,YES,YES,0.94000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,7,4.0000,NO,NO,0.01000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,7,1.0000,YES,YES,0.78000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,7,4.0000,YES,YES,0.72000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,7,10.0000,NO,NO,0.18000000,NO,0.24000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperAdmin.html,7,65.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,7,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/content/xdocs/site.xml,7,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,7,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zkpython/src/python/zk.py,7,13.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,7,15.0000,NO,NO,0.04000000,NO,0.21000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CppGenerator.java,7,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlInputArchive.java,7,17.0000,NO,NO,0.00000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,7,2.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/version/util/VerGen.java,7,11.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JCompType.java,7,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,7,4.0000,NO,NO,0.01000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,7,1.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,7,1.0000,YES,YES,0.77000000,YES,0.76000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,7,7.0000,NO,NO,0.12000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperOtherInfo.html,7,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,7,14.0000,NO,NO,0.05000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,7,10.0000,NO,NO,0.00000000,NO,0.27000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataTree.java,7,53.0000,NO,NO,0.37000000,YES,0.54000000,NO_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JString.java,7,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,7,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,7,8.0000,NO,NO,0.08000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Quotas.java,7,5.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvOutputArchive.java,7,4.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFile.java,7,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperStarted.html,7,19.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperQuotas.html,7,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,7,30.0000,NO,NO,0.07000000,NO,0.31000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,7,12.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,7,4.0000,YES,YES,1.00000000,YES,0.77000000,YES_TO_YES,NO
ZOOKEEPER,docs/recipes.html,7,27.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Version.java,7,4.0000,NO,NO,0.01000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperJMX.html,7,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,7,22.0000,YES,YES,0.82000000,YES,0.67000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Watcher.java,7,15.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JDouble.java,8,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/PendingReadOp.java,8,5.0000,YES,YES,0.71000000,YES,0.73000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,8,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CGenerator.java,8,1.0000,NO,NO,0.06000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,8,1.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,8,12.0000,NO,NO,0.01000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,8,11.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,8,34.0000,NO,NO,0.00000000,NO,0.21000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,8,18.0000,YES,YES,0.85000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,8,84.0000,NO,NO,0.00000000,NO,0.21000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,8,3.0000,NO,NO,0.05000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JField.java,8,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,8,1.0000,NO,NO,0.08000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,8,6.0000,NO,NO,0.12000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,8,14.0000,NO,NO,0.02000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperInternals.html,8,25.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BufferedChannel.java,8,6.0000,NO,NO,0.11000000,NO,0.31000000,NO_TO_NO,NO
ZOOKEEPER,docs/releasenotes.html,8,19.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperConfig.html,8,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,8,32.0000,NO,NO,0.05000000,NO,0.36000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerCache.java,8,33.0000,NO,NO,0.15000000,NO,0.34000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperStarted.html,8,15.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathUtils.java,8,4.0000,NO,NO,0.01000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordWriter.java,8,17.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,8,1.0000,YES,YES,0.83000000,YES,0.83000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/Util.java,8,9.0000,YES,YES,0.97000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ClientCnxn.java,8,37.0000,YES,YES,1.00000000,YES,0.99000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,8,13.0000,YES,YES,0.96000000,YES,0.92000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JRecord.java,8,28.0000,YES,YES,0.78000000,YES,0.77000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,8,7.0000,NO,NO,0.11000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/Utils.java,8,15.0000,NO,NO,0.07000000,NO,0.14000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,8,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerStats.java,8,11.0000,YES,YES,1.00000000,YES,0.66000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/Rcc.java,8,133.0000,NO,NO,0.00000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,8,51.0000,YES,YES,0.99000000,YES,0.94000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,8,22.0000,YES,YES,0.99000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,8,76.0000,YES,YES,0.98000000,YES,0.88000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeper.java,8,23.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Environment.java,8,2.0000,NO,NO,0.01000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,8,26.0000,NO,NO,0.11000000,NO,0.25000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperHierarchicalQuorums.html,8,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,8,5.0000,NO,NO,0.03000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,8,3.0000,YES,YES,0.75000000,YES,0.75000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JMap.java,8,7.0000,NO,NO,0.02000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,8,4.0000,NO,NO,0.01000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JLong.java,8,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,8,14.0000,NO,NO,0.04000000,NO,0.16000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperTutorial.html,8,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,8,2.0000,NO,NO,0.01000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,8,2.0000,NO,NO,0.14000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperStream.html,8,7.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
